Company,Folder,Key_Original,Value_New,URL,NewFileName,Status
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Mua Lại Cổ Phiếu Quỹ 22052024 22052024.pdf,Thông Báo Mua Lại Cổ Phiếu Quỹ 22052024 22052024.pdf,local://material/TheGioiDiDong/Thông Báo Mua Lại Cổ Phiếu Quỹ 22052024 22052024.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Mua Lại Cổ Phiếu Qũy 01072025 01072025.pdf,Thông Báo Mua Lại Cổ Phiếu Qũy 01072025 01072025.pdf,local://material/TheGioiDiDong/Thông Báo Mua Lại Cổ Phiếu Qũy 01072025 01072025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Phát Hành Cổ Phiếu Theo Chương Trình Lựa Chọn Cho Người Lao Động Công Ty 08042025 08042025.pdf,Thông Báo Phát Hành Cổ Phiếu Theo Chương Trình Lựa Chọn Cho Người Lao Động Công Ty 08042025 08042025.pdf,local://material/TheGioiDiDong/Thông Báo Phát Hành Cổ Phiếu Theo Chương Trình Lựa Chọn Cho Người Lao Động Công Ty 08042025 08042025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Phát Hành Cổ Phiếu Theo Chương Trình Lựa Chọn Cho Người Lao Động Công Ty 30062026 30062026.pdf,Thông Báo Phát Hành Cổ Phiếu Theo Chương Trình Lựa Chọn Cho Người Lao Động Công Ty 30062026 30062026.pdf,local://material/TheGioiDiDong/Thông Báo Phát Hành Cổ Phiếu Theo Chương Trình Lựa Chọn Cho Người Lao Động Công Ty 30062026 30062026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi GCN Đăng Ký Doanh Nghiệp 23122025 23122025.pdf,Thông Báo Thay Đổi GCN Đăng Ký Doanh Nghiệp 23122025 23122025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi GCN Đăng Ký Doanh Nghiệp 23122025 23122025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi GCN Đăng Ký Kinh Doanh 23072025 23072025.pdf,Thông Báo Thay Đổi GCN Đăng Ký Kinh Doanh 23072025 23072025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi GCN Đăng Ký Kinh Doanh 23072025 23072025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi GCN Đăng Ký Kinh Doanh 29042025 29042025.pdf,Thông Báo Thay Đổi GCN Đăng Ký Kinh Doanh 29042025 29042025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi GCN Đăng Ký Kinh Doanh 29042025 29042025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Giấy Chứng Nhận Đăng Ký Doanh Nghiệp Lần Thứ 33 10042025 10042025.pdf,Thông Báo Thay Đổi Giấy Chứng Nhận Đăng Ký Doanh Nghiệp Lần Thứ 33 10042025 10042025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Giấy Chứng Nhận Đăng Ký Doanh Nghiệp Lần Thứ 33 10042025 10042025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Mẫu Dấu 18092025 18092025.pdf,Thông Báo Thay Đổi Mẫu Dấu 18092025 18092025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Mẫu Dấu 18092025 18092025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Nhân Sự 13052025 13052025.pdf,Thông Báo Thay Đổi Nhân Sự 13052025 13052025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Nhân Sự 13052025 13052025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Nhân Sự HĐQT Nhiệm Kỳ 2025-2028 28042025 28042025.pdf,Thông Báo Thay Đổi Nhân Sự HĐQT Nhiệm Kỳ 2025-2028 28042025 28042025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Nhân Sự HĐQT Nhiệm Kỳ 2025-2028 28042025 28042025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Nhân Sự Và Nghị Quyết HĐQT Số 05 03042025 03042025.pdf,Thông Báo Thay Đổi Nhân Sự Và Nghị Quyết HĐQT Số 05 03042025 03042025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Nhân Sự Và Nghị Quyết HĐQT Số 05 03042025 03042025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 04032024 04032024.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 04032024 04032024.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 04032024 04032024.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 06022026 06022026.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 06022026 06022026.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 06022026 06022026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 11072026 11072026.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 11072026 11072026.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 11072026 11072026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 12122025 12122025.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 12122025 12122025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 12122025 12122025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 17052024 17052024.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 17052024 17052024.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 17052024 17052024.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 19042025 19042025.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 19042025 19042025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 19042025 19042025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 21072025 21072025.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 21072025 21072025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 21072025 21072025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 24062025 24062025.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 24062025 24062025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 24062025 24062025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 27122024 27122024.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 27122024 27122024.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 27122024 27122024.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 31122025 31122025.pdf,Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 31122025 31122025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Số Lượng Cổ Phiếu Có Quyền Biểu Quyết 31122025 31122025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 01042026 01042026.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 01042026 01042026.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 01042026 01042026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 06052026 06052026.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 06052026 06052026.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 06052026 06052026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 12022026 12022026.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 12022026 12022026.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 12022026 12022026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 12032026 12032026.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 12032026 12032026.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 12032026 12032026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 18092025 18092025.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 18092025 18092025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 18092025 18092025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 22122025 22122025.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 22122025 22122025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 22122025 22122025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 25032026 25032026.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 25032026 25032026.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 25032026 25032026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 30032026 30032026.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 30032026 30032026.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư 30032026 30032026.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư Nước Ngoài 04082025 04082025.pdf,Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư Nước Ngoài 04082025 04082025.pdf,local://material/TheGioiDiDong/Thông Báo Thay Đổi Về Tỉ Lệ Sở Hữu Của Nhóm Nhà Đầu Tư Nước Ngoài 04082025 04082025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Thông Báo Về Ngày Đăng Ký Cuối Cùng Thực Hiện Quyền Chi Trả Cổ Tức 25062025 25062025.pdf,Thông Báo Về Ngày Đăng Ký Cuối Cùng Thực Hiện Quyền Chi Trả Cổ Tức 25062025 25062025.pdf,local://material/TheGioiDiDong/Thông Báo Về Ngày Đăng Ký Cuối Cùng Thực Hiện Quyền Chi Trả Cổ Tức 25062025 25062025.pdf,x,0
TheGioiDiDong,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\TheGioiDiDong,Đính chính Báo cáo thường niên 2023 và Báo cáo phát triển bền vững 2023 17042024 17042024.pdf,Đính chính Báo cáo thường niên 2023 và Báo cáo phát triển bền vững 2023 17042024 17042024.pdf,local://material/TheGioiDiDong/Đính chính Báo cáo thường niên 2023 và Báo cáo phát triển bền vững 2023 17042024 17042024.pdf,MWG_EXP_AR_2023FY,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,05052024 2024 Q1 Thuyết Trình Lợi Nhuận.pdf,05052024 2024 Q1 Thuyết Trình Lợi Nhuận.pdf,local://material/Vinamilk/05052024 2024 Q1 Thuyết Trình Lợi Nhuận.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,22012025 2024 Báo cáo tình hình quản trị Công ty (Cả năm 2024).pdf,22012025 2024 Báo cáo tình hình quản trị Công ty (Cả năm 2024).pdf,local://material/Vinamilk/22012025 2024 Báo cáo tình hình quản trị Công ty (Cả năm 2024).pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,23012025 2024 Q4 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,23012025 2024 Q4 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,local://material/Vinamilk/23012025 2024 Q4 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,VNM_CFS_2025Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,23012025 2024 Q4 Báo cáo tài chính riêng Báo cáo Quý.pdf,23012025 2024 Q4 Báo cáo tài chính riêng Báo cáo Quý.pdf,local://material/Vinamilk/23012025 2024 Q4 Báo cáo tài chính riêng Báo cáo Quý.pdf,VNM_PCFS_2024Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,23012025 2024 Q4 Bản tin nhà đầu tư.pdf,23012025 2024 Q4 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/23012025 2024 Q4 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,23012025 2024 Q4 Thuyết Trình Lợi Nhuận.pdf,23012025 2024 Q4 Thuyết Trình Lợi Nhuận.pdf,local://material/Vinamilk/23012025 2024 Q4 Thuyết Trình Lợi Nhuận.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,25012026 2025 Báo cáo tình hình quản trị Công ty (Cả năm 2025).pdf,25012026 2025 Báo cáo tình hình quản trị Công ty (Cả năm 2025).pdf,local://material/Vinamilk/25012026 2025 Báo cáo tình hình quản trị Công ty (Cả năm 2025).pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,25042024 2024 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,25042024 2024 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/25042024 2024 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2024Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,25042024 2024 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,25042024 2024 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/25042024 2024 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2024Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,25042024 2024 Q1 Bản tin nhà đầu tư.pdf,25042024 2024 Q1 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/25042024 2024 Q1 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,25042024 2024 Q1 Giải trình biến động kết quả kinh doanh.pdf,25042024 2024 Q1 Giải trình biến động kết quả kinh doanh.pdf,local://material/Vinamilk/25042024 2024 Q1 Giải trình biến động kết quả kinh doanh.pdf,VNM_EXP_BR_2024Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,27022025 2024 Q4 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,27022025 2024 Q4 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/27022025 2024 Q4 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2024Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,27022025 2024 Q4 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,27022025 2024 Q4 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/27022025 2024 Q4 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2024Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,27022026 2025 Q4 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,27022026 2025 Q4 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/27022026 2025 Q4 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2025Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,27022026 2025 Q4 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,27022026 2025 Q4 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/27022026 2025 Q4 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2025Q4,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,28042025 2025 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,28042025 2025 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/28042025 2025 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2025Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,28042025 2025 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,28042025 2025 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/28042025 2025 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2025Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,28042025 2025 Q1 Bản tin nhà đầu tư.pdf,28042025 2025 Q1 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/28042025 2025 Q1 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,28042025 2025 Q1 Giải trình biến động kết quả kinh doanh.pdf,28042025 2025 Q1 Giải trình biến động kết quả kinh doanh.pdf,local://material/Vinamilk/28042025 2025 Q1 Giải trình biến động kết quả kinh doanh.pdf,VNM_EXP_BR_2025Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,28042025 2025 Q1 Thuyết Trình Lợi Nhuận.pdf,28042025 2025 Q1 Thuyết Trình Lợi Nhuận.pdf,local://material/Vinamilk/28042025 2025 Q1 Thuyết Trình Lợi Nhuận.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,28072024 2024 Báo cáo tình hình quản trị Công ty (6 tháng 2024).pdf,28072024 2024 Báo cáo tình hình quản trị Công ty (6 tháng 2024).pdf,local://material/Vinamilk/28072024 2024 Báo cáo tình hình quản trị Công ty (6 tháng 2024).pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,28072025 2025 Báo cáo tình hình quản trị Công ty (6 tháng 2025).pdf,28072025 2025 Báo cáo tình hình quản trị Công ty (6 tháng 2025).pdf,local://material/Vinamilk/28072025 2025 Báo cáo tình hình quản trị Công ty (6 tháng 2025).pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29042026 2026 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,29042026 2026 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/29042026 2026 Q1 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2026Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29042026 2026 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,29042026 2026 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/29042026 2026 Q1 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2026Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29042026 2026 Q1 Bản tin nhà đầu tư.pdf,29042026 2026 Q1 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/29042026 2026 Q1 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29042026 2026 Q1 Giải trình biến động kinh doanh.pdf,29042026 2026 Q1 Giải trình biến động kinh doanh.pdf,local://material/Vinamilk/29042026 2026 Q1 Giải trình biến động kinh doanh.pdf,VNM_EXP_BR_2026Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29072024 2024 Q2 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,29072024 2024 Q2 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,local://material/Vinamilk/29072024 2024 Q2 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29072024 2024 Q2 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,29072024 2024 Q2 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/29072024 2024 Q2 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2024Q2,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29072024 2024 Q2 Báo cáo tài chính riêng Báo cáo Quý.pdf,29072024 2024 Q2 Báo cáo tài chính riêng Báo cáo Quý.pdf,local://material/Vinamilk/29072024 2024 Q2 Báo cáo tài chính riêng Báo cáo Quý.pdf,VNM_CFS_2026Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29072024 2024 Q2 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,29072024 2024 Q2 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,local://material/Vinamilk/29072024 2024 Q2 Báo cáo tài chính riêng Đã soát xétkiểm toán.pdf,VNM_PCFS_2026Q1,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29072024 2024 Q2 Bản tin nhà đầu tư.pdf,29072024 2024 Q2 Bản tin nhà đầu tư.pdf,local://material/Vinamilk/29072024 2024 Q2 Bản tin nhà đầu tư.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29072024 2024 Q2 Giải trình biến động kết quả kinh doanh.pdf,29072024 2024 Q2 Giải trình biến động kết quả kinh doanh.pdf,local://material/Vinamilk/29072024 2024 Q2 Giải trình biến động kết quả kinh doanh.pdf,VNM_EXP_BR_2024Q2,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29072024 2024 Q2 Thuyết Trình Lợi Nhuận.pdf,29072024 2024 Q2 Thuyết Trình Lợi Nhuận.pdf,local://material/Vinamilk/29072024 2024 Q2 Thuyết Trình Lợi Nhuận.pdf,x,0
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29072025 2025 Q2 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,29072025 2025 Q2 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,local://material/Vinamilk/29072025 2025 Q2 Báo cáo tài chính hợp nhất Đã soát xétkiểm toán.pdf,VNM_CFS_2025Q2,1
Vinamilk,E:\Project\4_RagPdf\financial-document-qa-rag\data\material\Vinamilk,29102024 2024 Q3 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,29102024 2024 Q3 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,local://material/Vinamilk/29102024 2024 Q3 Báo cáo tài chính hợp nhất Báo cáo Quý.pdf,x,0
